0.0	26475.0
0.01	14041.44
0.02	9652.68
0.03	6677.01
0.04	4443.46
0.05	2760.54
0.06	1494.56
0.07	719.45
0.08	324.5
0.09	223.72
0.1	157.17
0.11	102.48
0.12	79.29
0.13	64.28
0.14	52.58
0.15	44.66
0.16	40.81
0.17	34.75
0.18	29.4
0.19	27.54
0.2	25.01
0.21	21.61
0.22	19.74
0.23	17.8
0.24	17.57
0.25	16.75
0.26	15.07
0.27	13.56
0.28	13.22
0.29	12.04
0.3	12.22
0.31	11.24
0.32	10.91
0.33	9.43
0.34	9.49
0.35	9.19
0.36	8.8
0.37	8.22
0.38	8.28
0.39	7.37
0.4	7.35
0.41	6.98
0.42	6.67
0.43	6.61
0.44	6.28
0.45	6.0
0.46	6.05
0.47	5.55
0.48	5.45
0.49	5.14
0.5	4.8
0.51	4.79
0.52	4.69
0.53	4.47
0.54	4.32
0.55	4.05
0.56	3.89
0.57	3.88
0.58	3.87
0.59	3.77
0.6	3.62
0.61	3.62
0.62	3.41
0.63	3.49
0.64	3.32
0.65	3.2
0.66	3.04
0.67	2.92
0.68	2.95
0.69	2.83
0.7	2.68
0.71	2.52
0.72	2.55
0.73	2.43
0.74	2.5
0.75	2.37
0.76	2.32
0.77	2.17
0.78	2.12
0.79	2.08
0.8	2.13
0.81	1.94
0.82	1.94
0.83	1.87
0.84	1.81
0.85	1.61
0.86	1.61
0.87	1.42
0.88	1.39
0.89	1.31
0.9	1.24
0.91	1.19
0.92	1.1
0.93	1.04
0.94	1.06
0.95	1.01
0.96	1.02
0.97	1.01
0.98	0.96
0.99	0.45
